result,nation,venue,venueCountry,date,name,yearOfBirth,sex,event,type
12:01.1,BHU,Phuntsholing,BHU,2001-12-12,Ugyen Pema,,Female,3000,NR
9:05.42,BIH,Izmir,TUR,1983-06-25,Marica Mrsic,1961,Female,3000,NR
10:13.5,BIZ,Long Beach CA,USA,1996-02-17,Sharette Garcia,,Female,3000,NR
8:32.89,BLR,Saint-Denis,FRA,2001-07-06,Alesia Turava,1979,Female,3000,NR
9:16.03,BOL,Sevilla,ESP,2002-06-08,Niusha Mancilla,1971,Female,3000,NR
9:45.58,BOT,Maputo,MOZ,2010-05-30,Idah Simon,,Female,3000,NR
9:02.37,BRA,Linz,AUT,1994-07-04,Delirde Bernardi,1969,Female,3000,NR
8:28.87,BRN,Oslo,NOR,2005-07-29,Maryam Jamal,1984,Female,3000,NR
11:36.5,BRU,Bandar Seri Begawan,BRU,1988-03-20,Roziah Lahing,,Female,3000,NR
8:30.59,BUL,Saint-Denis,FRA,2001-07-06,Daniela Yordanova,1976,Female,3000,NR
10:36.20,BUR,Ouagadougou,BUR,2017-07-15,Juliette Kaboré,1973,Female,3000,NR
10:08.59,CAF,Homburg,GER,2000-01-06,Martine Bayo Hirchenhahn,,Female,3000,NR
11:43.8,CAM,Ho Chi Minh,VIE,1986-10-25,Sem Sophalnara,,Female,3000,NR
8:32.17,CAN,Victoria,CAN,1994-08-23,Angela Chalmers,1963,Female,3000,NR
9:35.52,CAY,Indianapolis IN,USA,1987-08-16,Michelle Bush,1961,Female,3000,NR
9:43.8,CGO,Pointe-Noire,FRA,1998-11-08,Perpetue Malanda-Senda,,Female,3000,NR
9:36.99,CHA,Brescia,ITA,2022-05-28,Hassanatte Fraida,1996,Female,3000,NR
9:13.73,CHI,Concepción,CHI,2022-03-17,Josefa Paz,1992,Female,3000,NR
8:06.11,CHN,Beijing,CHN,1993-09-13,Wang Junxia,1973,Female,3000,NR
10:09.1,CIV,Bouaké,CIV,1989-05-24,Caroline Aba,,Female,3000,NR
9:15.43,CMR,Lisboa,POR,2002-05-25,Florence Djepe,1978,Female,3000,NR
10:13.84,COD,Dreux,FRA,2001-07-13,Francine Nzilampa,1982,Female,3000,NR
11:06.03,COK,Suva,FIJ,1979-01-09,Akakaromaki Matepi,,Female,3000,NR
9:04.79,COL,Río de Janeiro,BRA,2016-05-14,Muriel Coneo,1987,Female,3000,NR
11:37.22,COM,St-Denis-Reunion,FRA,2015-04-18,Tamra Ibouroi,,Female,3000,NR
9:31.71,CPV,Lisboa,POR,2021-04-25,Carla Mendes,1994,Female,3000,NR
9:50.56,CRC,Huelva,ESP,2004-08-08,Gabriela Traña,1980,Female,3000,NR
9:07.60,CRO,Karlovac,CRO,2023-07-08,Bojana Bjeljac,1989,Female,3000,NR
9:17.7,CUB,Santa Clara,CUB,2004-07-01,Yudelkis Martínez,1979,Female,3000,NR
9:02.18,CYP,Seoul,KOR,1988-09-23,Andri Avraam,1963,Female,3000,NR
8:51.69,CZE,Braunschweig,GER,2014-06-21,Kristiina Sasínek Mäki,1991,Female,3000,NR
8:42.3,DEN,Oslo,NOR,1978-06-27,Loa Olafsson,1958,Female,3000,NR
9:08.60,DJI,Djibouti,DJI,2020-09-14,Ahmed Djama Habone,2001,Female,3000,NR
10:51.83,DMA,Les Abymes,FRA,1986-03-30,Dawn Williams-Sewer,1973,Female,3000,NR
9:25.60,DOM,Ponce,PUR,2014-05-17,Maria Mancebo,1993,Female,3000,NR
9:18.1,ECU,Victoria,CAN,1992-06-03,Martha Tenorio,1967,Female,3000,NR
9:39.29,EGY,El Maadi,EGY,2022-09-01,Shahd Mohamed Abdou,2005,Female,3000,NR
8:53.89,ERI,Stanford CA,USA,2019-06-30,Weini Kelati,1996,Female,3000,NR
9:42.28,ESA,Los Angeles CA,USA,1984-08-08,Kriscia Lorena Garcia,,Female,3000,NR
8:28.80,ESP,Zürich,SUI,2000-08-11,Marta Domínguez,1975,Female,3000,NR
8:55.75,EST,Donetsk,URS,1984-09-08,Ille Kukk,1957,Female,3000,NR
8:19.52,ETH,Paris,FRA,2021-08-28,Ejgayehu Taye,2000,Female,3000,NR
10:18.7,FIJ,Auckland,NZL,1994-09-02,Salome Tabuatalei,,Female,3000,NR
8:41.30,FIN,Tokyo,JPN,1991-08-26,Päivi Tikkanen,1960,Female,3000,NR
8:35.41,FRA,Saint-Denis,FRA,2005-07-01,Bouchra Benthami,1979,Female,3000,NR
11:52.84,FSM,Kolonia,FSM,2002-07-24,Adrian Ladore,,Female,3000,NR
9:51.83,GAB,Saint-Maur,FRA,2000-07-19,Josiane Aboungono,1978,Female,3000,NR
10:30.6,GAM,Banjul,GAM,2019-06-29,Nyima Camara,,Female,3000,NR
8:22.20,GBR,Monaco,MON,2002-07-19,Paula Radcliffe,1973,Female,3000,NR
8:55.0,GEO,Leningrad,URS,1980-08-16,Yelena Mikhalchik,1953,Female,3000,NR
11:15.03,GEQ,Amposta,ESP,2010-01-05,Dolores Angela Okenve Moyong,,Female,3000,NR
8:20.07,GER,Stanford CA,USA,2019-06-30,Konstanze Klosterhalfen,1997,Female,3000,NR
9:31.97,GHA,Lincoln NE,USA,2015-05-09,Lydia Mato,1994,Female,3000,NR
10:18.7,GIB,Walton,GBR,2014-06-21,Emma Montiel,1975,Female,3000,NR
10:08.2,GRN,Port of Spain,TTO,1991-03-31,Geraldine McQueen,,Female,3000,NR
9:32.27,GUA,Albacete,ESP,2022-06-18,Viviana Aroche,1998,Female,3000,NR
10:20.8,GUI,Conakry,GUI,1988-04-08,Aissata Bangoura,,Female,3000,NR
10:02.77,GUM,Fayetteville AR,USA,2000-04-22,Debbie Cardenas,1980,Female,3000,NR
10:03.27,GUY,Fort-de-France,FRA,2014-04-20,Cassey George,1999,Female,3000,NR
11:40.13,HAI,Orlando FL,USA,2006-04-29,Annie Lolagne,,Female,3000,NR
9:14.00,HKG,Walnut CA,USA,1999-04-16,Chan-Ropper Man Yee,1975,Female,3000,NR
10:46.30,HON,San José,GUA,1989-09-09,Gina Coelho,1964,Female,3000,NR
8:32.70,HUN,Saint-Denis,FRA,2001-07-06,Katalin Szentgyörgyi,1979,Female,3000,NR
9:30.17,INA,Manila,PHI,1998-06-08,Supriyati Sutono,1972,Female,3000,NR
8:57.19,IND,Los Angeles CA,USA,2022-07-02,Parul Chaudhary,1995,Female,3000,NR
9:54.11,IRI,Baku,AZE,2022-05-27,Parichehr Shahi,2001,Female,3000,NR
8:21.64,IRL,London,GBR,1994-07-15,Sonia O'Sullivan,1969,Female,3000,NR
9:30.0,IRQ,Baghdad,IRQ,1993-08-27,Maysa Hussein Matrood,1977,Female,3000,NR
8:58.00,ISL,Baton Rouge LA,USA,1987-06-05,Ragnheldur Ólafsdóttir,1963,Female,3000,NR
8:42.88,ISR,Birmingham,GBR,2018-08-18,Lonah Chemtai Salpeter,1988,Female,3000,NR
10:00.34,ISV,Birmingham AL,USA,2014-02-22,Ninfa Barnard,1990,Female,3000,NR
8:35.65,ITA,Monaco,MON,1997-08-16,Roberta Brunet,1965,Female,3000,NR
10:53.1,IVB,Tortola,IVB,2012-03-16,Lakeisha Warner,1997,Female,3000,NR
8:37.07,JAM,Zürich,SUI,1995-08-16,Yvonne Graham,1965,Female,3000,NR
9:25.64,JOR,Stretford,GBR,2017-08-19,Tamara Armoush,1992,Female,3000,NR
8:40.84,JPN,Abashiri,JPN,2021-07-10,Nozomi Tanaka,1999,Female,3000,NR
8:34.65,KAZ,Lausanne,SUI,2022-08-26,Caroline Kipkirui,1994,Female,3000,NR
8:20.68,KEN,Doha,QAT,2014-05-09,Hellen Obiri,1989,Female,3000,NR
9:05.18,KGZ,Bryansk,URS,1987-07-17,Irina Bogacheva,,Female,3000,NR
12:31.2,KIR,Bairiki,KIR,2004-08-07,Banrenga Baikia,,Female,3000,NR
9:00.30,KOR,Seoul,KOR,1992-09-20,Jung Young-im,1975,Female,3000,NR
9:24.24,KOS,Ciney,BEL,2023-06-17,Greza Bakraqi,1995,Female,3000,NR
11:27.30,KSA,Northridge,USA,2013-03-16,Sarah Attar,1992,Female,3000,NR
12:17.1,KUW,Southridge FL,USA,2005-04-20,Danah Al-Nasrallah,1988,Female,3000,NR
10:51.73,LAO,Oudomxay,LAO,2014-12-12,Lodkeo Inthakoumman,1995,Female,3000,NR
8:39.78,LAT,Chorzów,POL,2023-07-16,Agate Caune,2004,Female,3000,NR
10:14.6,LBA,Treviglio,ITA,2017-09-09,Najla Aqdeir Ali Salem,,Female,3000,NR
9:48.00,LBN,Berlin,GER,2016-05-19,Nadia Dagher,1990,Female,3000,NR
9:58.73,LBR,San Diego CA,USA,2008-03-15,Fatimoh Muhammed,1984,Female,3000,NR
10:14.14,LCA,Bloomington IN,USA,2004-05-06,Nessa Paul,,Female,3000,NR
9:23.12,LIE,Koblenz,FRG,1984-08-29,Helen Ritter,1957,Female,3000,NR
8:39.25,LTU,Moskva,URS,1986-07-06,Regina Cistiakova,1961,Female,3000,NR
9:12.87,LUX,Koblenz,FRG,1986-08-06,Danièle Kaber,1960,Female,3000,NR
10:39.99,MAC,Macau,MAC,2013-07-20,Hoi Long,1984,Female,3000,NR
9:32.04,MAD,Sotteville-lès-Rouen,FRA,2012-05-06,Eliane Sahalinirina,1982,Female,3000,NR
8:26.48,MAR,Zürich,SUI,1999-08-11,Zahra Ouaziz,1969,Female,3000,NR
9:18.42,MAS,Stuttgart,GER,1993-08-14,Palaniappan Jayanthi,1968,Female,3000,NR
9:11.89,MAW,Stockholm/S,SWE,2006-07-25,Catherine Chikwakwa,1985,Female,3000,NR
8:29.36,MDA,Kyiv,URS,1982-07-25,Svetlana Guskova,1957,Female,3000,NR
11:15.18,MDV,Hulhumalé,MDV,2021-12-18,Aminath Jaaisha Juneez,2000,Female,3000,NR
8:28.05,MEX,Xiamen,CHN,2023-09-02,Laura Galván,1991,Female,3000,NR
9:39.23,MGL,Irkutsk,RUS,2014-08-03,Munkhzaya Bayartsogt,1993,Female,3000,NR
11:06.06,MHL,Snohomish,USA,2008-07-05,Haley Nemra,1989,Female,3000,NR
9:49.83,MKD,Thiva,GRE,2003-07-12,Daniela Kulevska,1981,Female,3000,NR
10:36.80,MLI,Banjul,GAM,2016-11-06,Mamou Diallo,,Female,3000,NR
9:39.97,MLT,Dublin,IRL,1994-06-11,Carol Walsh,1962,Female,3000,NR
9:24.69,MNE,Stara Zagora,BUL,2013-07-27,Sladjana Perunović,1984,Female,3000,NR
11:31.8,MNT,St. John's,ANT,1988-05-08,Judith Allen,,Female,3000,NR
11:04.6,MON,Nice,FRA,1990-05-09,Marie-Cécile Rivetta,1969,Female,3000,NR
9:27.37,MOZ,Springfield MO,USA,1991-06-08,Maria Mutola,1972,Female,3000,NR
9:14.37,MRI,Annaba,ALG,1988-01-09,Josiane Nairac-Boullé,1964,Female,3000,NR
11:31.8,MTN,Nouakchott,MTN,2012-07-27,Binta Dam,,Female,3000,NR
9:04.56,MYA,Hiroshima,JPN,1994-10-11,Khin Khin Htwe,,Female,3000,NR
9:20.34,NAM,Windhoek,NAM,2012-01-14,Beata Naigambo,1980,Female,3000,NR
10:30.1,NCA,London,GBR,2002-08-30,Reyna Isabel Obando,1985,Female,3000,NR
8:18.49,NED,Stanford CA,USA,2019-06-30,Sifan Hassan,1993,Female,3000,NR
9:48.14,NEP,Beijing,CHN,1990-10-01,Raj Kumari Pandey,,Female,3000,NR
10:26.80,NFI,Suva,FIJ,1990-12-07,Naomi Gillett,,Female,3000,NR
9:24.85,NGR,Benin City,NGR,2023-06-14,Ronke Akanbi,2004,Female,3000,NR
10:03.74,NIG,Pontoise,FRA,2022-05-22,Balkissa Abdoulaye Kirbo,1994,Female,3000,NR
13:21.62,NIU,Apia,SAM,1983-10-09,Irene Laufoi,,Female,3000,NR
10:58.76,NMI,Stony Brook NY,USA,2022-03-19,Nathania Tan,2001,Female,3000,NR
8:31.75,NOR,Oslo,NOR,1979-07-17,Grete Waitz,1953,Female,3000,NR
14:18.9,NRU,Bairiki,KIR,2007-06-15,Bianca Ika,,Female,3000,NR
8:35.31,NZL,Monaco,MON,2007-07-25,Kim Smith,1981,Female,3000,NR
11:01.95,PAK,Fresno CA,USA,2017-04-22,Myra Nur Lakdawala,,Female,3000,NR
9:41.71,PAN,Lima,PER,2018-08-10,Andrea Ferris,1987,Female,3000,NR
9:42.88,PAR,Asunción,PAR,2016-01-30,María Caballero,1987,Female,3000,NR
9:18.45,PER,Río de Janeiro,BRA,2016-05-14,Soledad Torre,1992,Female,3000,NR
9:48.5,PHI,Manila,PHI,1990-04-27,Marietta Tabangin-Magno,,Female,3000,NR
9:38.85,PLE,Berlin,GER,2016-04-24,Mayada Al-Sayad,1992,Female,3000,NR
10:12.7,PNG,Exeter,GBR,1993-02-08,Rosemary Turare,1964,Female,3000,NR
8:31.69,POL,Bruxelles,BEL,2002-08-30,Lidia Chojecka,1977,Female,3000,NR
8:30.22,POR,Monaco,MON,1999-08-04,Carla Sacramento,1971,Female,3000,NR
8:57.63,PRK,Beijing,CHN,1990-10-01,Chun-mae Kim,1964,Female,3000,NR
8:57.63,PRK,Beijing,CHN,1990-10-01,Kim Chun Mae,,Female,3000,NR
8:57.68,PUR,Ponce,PUR,2014-05-17,Beverly Ramos,1987,Female,3000,NR
8:21.42,ROU,Monaco,MON,2002-07-19,Gabriela Szabo,1975,Female,3000,NR
8:32.00,RSA,Durban,RSA,1991-04-29,Elana Meyer,1966,Female,3000,NR
8:22.62,RUS,Leningrad,URS,1984-08-26,Tatyana Kazankina,1951,Female,3000,NR
8:59.90,RWA,Dijón,FRA,1991-07-27,Marcianne Mukamurenzi,1959,Female,3000,NR
13:07.16,SAM,Apia,SAM,1983-10-09,Faaosofia Siliato,,Female,3000,NR
9:41.02,SEN,Cerizay,FRA,2019-07-13,Raissa Laval,1987,Female,3000,NR
10:17.80,SEY,Victoria,CAN,1981-11-15,Margaret Morel,,Female,3000,NR
9:51.16,SGP,Neustadt an der Waldnaab,GER,2022-08-05,Chui Ling Goh,1992,Female,3000,NR
10:26.0,SKN,Basseterre,SKN,1993-06-25,Elvina Huggins,,Female,3000,NR
10:10.90,SLE,Freetown,SLE,1981-12-26,Hannah Bantamoi,,Female,3000,NR
10:35.7,SMR,Bologna,ITA,1995-07-20,Monica Randi,1967,Female,3000,NR
10:26.01,SOL,Melbourne,AUS,2016-06-02,Sharon Firisua,1993,Female,3000,NR
10:15.2,SOM,Cairo,EGY,1982-08-26,Hacha Nour Hassan,,Female,3000,NR
8:53.78,SRB,Bucureşti,ROU,1981-07-26,Breda Pergar,1953,Female,3000,NR
9:41.44,SRI,Colombo,SRI,1995-10-22,Kusumalatha Samarakoon,,Female,3000,NR
12:21.20,SSD,Kigali,RWA,2019-04-05,Flora Ayen,,Female,3000,NR
9:56.50,STP,Lisboa,POR,2016-04-24,Celma Bonfim Soares,,Female,3000,NR
9:13.77,SUD,Rovereto,ITA,2009-09-01,Durka Mana Kalameya,1988,Female,3000,NR
8:35.83,SUI,Roma,ITA,1999-07-07,Anita Weyermann,1977,Female,3000,NR
9:15.64,SUR,Leiden,NED,1991-05-18,Letitia Vriesde,1964,Female,3000,NR
8:56.49,SVK,Cork,IRL,1986-07-04,Jana Kuceriková,1964,Female,3000,NR
8:37.50,SWE,Monaco,MON,2017-07-21,Meraf Bahta,1989,Female,3000,NR
9:59.2,SWZ,Maputo,MOZ,2007-06-10,Dudu Simelane,1990,Female,3000,NR
9:55.9,SYR,Cairo,EGY,2006-11-02,Imane Al-Jallad,1988,Female,3000,NR
8:39.91,TAN,Zürich,SUI,2005-08-19,Zakya Mrisho Mohamed,1984,Female,3000,NR
10:47.2,TGA,Canberra,AUS,1996-01-23,Vasa Tulahe,1973,Female,3000,NR
10:04.41,THA,Jakarta,INA,1996-06-15,Saifon Paiwong,,Female,3000,NR
8:35.74,TJK,Kyiv,URS,1982-07-25,Alla Libutina,1953,Female,3000,NR
9:36.36,TKM,Alma-Ata,URS,1991-09-07,Marina Tutinina,,Female,3000,NR
10:49.36,TKS,Spanish Town,JAM,2019-02-27,Rebecca Bernadin,,Female,3000,NR
9:41.94,TLS,Jakarta,INA,1991-12-03,Agida Fatima Amaral,,Female,3000,NR
10:06.67,TOG,Abidjan,CIV,2012-04-03,Abla Adoki Atchadé,,Female,3000,NR
9:37.68,TPE,Bloomington,USA,1979-06-24,Lee Su-Mei,,Female,3000,NR
9:18.29,TTO,Tallahassee FL,USA,2010-04-09,Pilar McShine,1987,Female,3000,NR
8:49.5,TUN,Eugene OR,USA,2013-06-01,Habiba Ghribi,,Female,3000,NR
8:31.94,TUR,Bruxelles,BEL,2002-08-30,Elvan Abeylegesse,1982,Female,3000,NR
15:32.2,TUV,Vaitupu,TUV,2011-08-04,Florida Jiro,,Female,3000,NR
8:55.40,UAE,Sollentuna,SWE,2015-06-25,Alia Mohamed Saeed,1991,Female,3000,NR
8:32.53,UGA,Oslo,NOR,2023-06-15,Sarah Chelangat,2001,Female,3000,NR
8:26.53,UKR,Seoul,KOR,1988-09-25,Tatyana Dorovskikh,1961,Female,3000,NR
9:12.80,URU,Kessel-Lo,BEL,2018-08-04,María Pía Fernández,1995,Female,3000,NR
8:25.83,USA,Roma,ITA,1985-09-07,Mary Slaney,1958,Female,3000,NR
8:26.78,UZB,Kyiv,URS,1982-07-25,Svetlana Ulmasova,1953,Female,3000,NR
11:09.2,VAN,Port Vila,VAN,2001-04-09,Lily Iawantak,,Female,3000,NR
8:43.26,VEN,Chorzów,POL,2023-07-16,Joselyn Daniely Brea,1994,Female,3000,NR
9:50.3,VIE,Hanoi,VIE,1997-05-02,Nguyen Thi Xuan Thanh,,Female,3000,NR
9:31.37,VIN,Walnut CA,USA,1994-04-16,Bigna Samuel,1965,Female,3000,NR
11:35.0,YEM,Aleppo,SYR,2009-07-22,Bilqis Sharaf,,Female,3000,NR
9:40.80,ZAM,Austin TX,USA,2005-07-04,Miriam Kaumba,1983,Female,3000,NR
8:57.69,ZIM,Stuttgart,GER,1993-08-14,Julia Sakara,1969,Female,3000,NR
