result,nation,venue,venueCountry,date,name,yearOfBirth,sex,event,type
1:57.01,CAN,Monaco,MON,2017-07-21,Melissa Bishop-Nriagu,1988,Female,800,NR
2:10.4,CAY,George Town,CAY,2018-02-17,Tiffany Cole,,Female,800,NR
2:04.08,CGO,Sydney,AUS,2000-09-22,Leontine Tsiba,1973,Female,800,NR
2:11.15,CHA,"Walnut, Ca",USA,2000-04-15,Kaltouma Nadjina,1976,Female,800,NR
2:00.20,CHI,Jerez de la Frontera,ESP,1990-09-03,Alejandra Ramos,1958,Female,800,NR
1:55.54,CHN,Beijing,CHN,1993-09-09,Liu Dong,1973,Female,800,NR
2:02.99,CIV,Durham,GBR,1990-05-30,Celestine N'Drin,1963,Female,800,NR
2:03.9,CMR,Yaoundé,CMR,2001-09-06,Stéphanie Zanga,,Female,800,NR
2:06.17,COD,Saint-Denis,FRA,2004-07-23,Bibiche Mankatou,1980,Female,800,NR
2:17.06,COK,Avarua,COK,1985-03-08,Attina Sawtell,1964,Female,800,NR
1:59.38,COL,Beijing,CHN,2008-08-16,Rosibel García,1981,Female,800,NR
2:10.53,COM,Montgeron,FRA,2006-05-14,Salhate Djamalidine,1978,Female,800,NR
2:05.76,CPV,Barcelona,ESP,2019-07-17,Carla Mendes,1994,Female,800,NR
2:05.98,CRC,San Juan,PUR,1988-06-05,Maureen Stewart,1965,Female,800,NR
1:56.51,CRO,Beograd,YUG,1987-06-17,Slobodanka Colovic,1965,Female,800,NR
1:54.44,CUB,Barcelona,ESP,1989-09-09,Ana Fidelia Quirot,1963,Female,800,NR
2:01.77,CYP,Gold Coast,AUS,2018-04-12,Natalia Evangelidou,1991,Female,800,NR
1:53.28,CZE,München,FRG,1983-07-26,Jarmila Kratochvílová,1951,Female,800,NR
2:00.10,DEN,Tampere,FIN,2023-08-08,Annemarie Nissen,1994,Female,800,NR
2:05.12,DJI,Rabat,MAR,2019-08-26,Zourha Ali Mohamed,1994,Female,800,NR
1:59.06,DMA,Atlanta GA,USA,1996-07-27,Dawn Williams-Sewer,1973,Female,800,NR
2:03.61,DOM,Jacksonville FL,USA,2014-05-30,Alexis Panisse,1993,Female,800,NR
2:04.00,ECU,Santa Marta,BOL,2017-11-23,Andrea Calderón,1993,Female,800,NR
2:07.7,EGY,El Maadi,EGY,2007-06-04,Walaa Mohamed Ahmad,,Female,800,NR
2:04.26,ERI,Bilbao,ESP,2008-06-21,Nazret Weldu,1990,Female,800,NR
2:07.87,ESA,Managua,NCA,2012-06-15,Gladys Landaverde,1990,Female,800,NR
1:57.45,ESP,Sevilla,ESP,1988-06-01,Mayte Zúñiga,1964,Female,800,NR
2:02.1,EST,Moskva,URS,1972-07-20,Raisa Ruus,1942,Female,800,NR
1:56.67,ETH,Hengelo,NED,2021-06-08,Werkwuha Getachew,1995,Female,800,NR
2:08.81,FIJ,Brisbane,AUS,2008-05-30,Makelesi Batimala,1977,Female,800,NR
1:59.41,FIN,Tokyo,JPN,2021-07-31,Sara Lappalainen,1991,Female,800,NR
1:56.53,FRA,Monaco,MON,1995-09-09,Patricia Djaté-Taillard,1971,Female,800,NR
2:34.64,FSM,Tumon,GUM,1975-04-08,Adiriana Jack,,Female,800,NR
2:11.89,GAB,Celle Ligure,ITA,2007-06-27,Marlyse Nsourou,1987,Female,800,NR
2:05.41,GAM,Lagos,NGR,2001-06-28,Adama Njie,1978,Female,800,NR
1:55.19,GBR,Eugene OR,USA,2023-09-17,Keely Hodgkinson,2002,Female,800,NR
2:13.59,GBS,Braga,POR,2000-07-16,Anhel Alberta Cape,,Female,800,NR
2:05.8,GEO,Tbilisi,URS,1983-05-12,Jelena Shapovalova,,Female,800,NR
2:15.72,GEQ,Osaka,JPN,2007-08-25,Emilia Mikue Ondo,1984,Female,800,NR
1:55.26,GER,Roma,ITA,1987-08-31,Sigrun Wodars,1965,Female,800,NR
1:59.60,GHA,Roma,ITA,2004-07-02,Akosua Serwaa,1981,Female,800,NR
2:15.56,GIB,Mariehamn,FIN,2009-07-03,Kim Baglietto,1992,Female,800,NR
1:59.79,GRE,Athína,GRE,2005-06-14,María Papadopoúlou,1974,Female,800,NR
1:59.60,GRN,Kingston,JAM,2010-05-01,Neisha Bernard-Thomas,1981,Female,800,NR
2:07.54,GUA,Sudbury,CAN,1988-07-27,Alma Leticia Jiménez,1969,Female,800,NR
2:14.97,GUI,Casablanca,MAR,1989-07-13,Aissata Bangoura,,Female,800,NR
2:18.53,GUM,London,GBR,2012-08-08,Amy Atkinson,1989,Female,800,NR
1:59.47,GUY,Stanford CA,USA,2004-05-31,Marian Burnett,1976,Female,800,NR
2:04.26,HAI,Greensboro NC,USA,2006-05-27,Ginou Etienne,1985,Female,800,NR
2:11.92,HKG,Hongkong,HKG,1996-11-03,Li Yin Yee,1981,Female,800,NR
2:22.4,HON,San José,GUA,1989-07-22,Olga Zepeda,1971,Female,800,NR
1:59.46,HUN,Ostrava,CZE,2003-06-12,Judit Varga,1976,Female,800,NR
2:06.11,INA,Singapore,SGP,1993-06-16,Ester Sumah,1966,Female,800,NR
1:59.17,IND,Split,CRO,2010-09-04,Tintu Luka,1989,Female,800,NR
2:08.86,IRI,Tehran,IRI,2023-06-11,Toktam Dastarbandan,2001,Female,800,NR
1:59.27,IRL,Manchester,GBR,2023-05-27,Ciara Mageean,1992,Female,800,NR
2:04.92,IRQ,Casablanca,MAR,1985-08-05,Iman Sabih Hussain,1963,Female,800,NR
2:00.05,ISL,Oslo,NOR,2017-06-15,Aníta Hinriksdóttir,1996,Female,800,NR
2:04.05,ISR,La Chaux-de-Fonds,SUI,1993-08-08,Edna Lankri,1966,Female,800,NR
2:07.95,ISV,Tallahassee FL,USA,2023-03-25,Michelle Smith,2006,Female,800,NR
1:57.66,ITA,Pisa,ITA,1980-07-05,Gabriella Dorio,1957,Female,800,NR
2:06.64,IVB,Port of Spain,TTO,2009-08-02,Samantha John,1990,Female,800,NR
1:55.96,JAM,Eugene OR,USA,2023-09-17,Natoya Goule-Toppin,1991,Female,800,NR
2:10.01,JOR,Oxford,GBR,2016-07-23,Tamara Armoush,1992,Female,800,NR
2:00.45,JPN,Tokyo,JPN,2005-06-05,Miho Sato,1978,Female,800,NR
1:56.0,KAZ,Kyiv,URS,1976-06-12,Valentina Gerasimova,1948,Female,800,NR
1:54.01,KEN,Zürich,SUI,2008-08-29,Pamela Jelimo,1989,Female,800,NR
1:58.85,KGZ,Kyiv,URS,1988-07-30,Lyudmila Derevyankina,1966,Female,800,NR
2:31.80,KIR,Betio,KIR,2020-12-07,Betty Tenai,,Female,800,NR
2:04.12,KOR,Kawasaki,JPN,2010-09-19,Huh Yeon-Jung,1980,Female,800,NR
2:07.67,KOS,Chorzów,POL,2023-06-21,Greza Bakraqi,1995,Female,800,NR
2:39.41,KSA,Baku,AZE,2017-05-16,Miznah Al-Nassar,1988,Female,800,NR
2:08.91,KUW,Windsor,CAN,2016-05-21,Danah Al-Nasrallah,1988,Female,800,NR
2:13.16,LAO,Ubonratchathani,THA,2019-01-17,Lodkeo Inthakoumman,1995,Female,800,NR
1:58.64,LAT,Moskva,URS,1984-07-19,Marita Arente,1957,Female,800,NR
2:08.12,LBA,Pavia,ITA,2016-07-05,Najla Aqdeir Ali Salem,,Female,800,NR
2:11.49,LBN,Beyrouth,LBN,2013-07-25,Saria Traboulsi,1987,Female,800,NR
2:01.89,LBR,Sacramento CA,USA,2007-06-09,Fatimoh Muhammed,1984,Female,800,NR
2:06.30,LCA,Bridgetown,BAR,1999-06-26,Augustina Charles,1979,Female,800,NR
2:05.04,LES,Stellenbosch,RSA,2019-04-04,Tsepang Sello,1997,Female,800,NR
2:02.82,LIE,Koblenz,FRG,1980-08-27,Maria Ritter,1957,Female,800,NR
1:56.7,LTU,Kyiv,URS,1988-06-25,Dalia Matuseviciene,1962,Female,800,NR
2:00.35,LUX,Heusden,BEL,2018-07-21,Charline Mathias,1992,Female,800,NR
2:19.82,MAC,Tianjin,CHN,2012-09-15,Leong Ka Man,1990,Female,800,NR
2:02.87,MAD,Albertville,FRA,2008-07-10,Fanjanteino Félix,1980,Female,800,NR
1:56.43,MAR,Athína,GRE,2004-08-23,Hasna Benhassi,1978,Female,800,NR
2:07.44,MAS,Seoul,KOR,1986-09-30,Josephine Singarayar,1967,Female,800,NR
2:09.16,MAW,Abuja,NGR,2003-10-12,Getrude Banda,1984,Female,800,NR
1:59.3,MDA,Podolsk,URS,1978-08-12,Lyubov Ivanova,1955,Female,800,NR
2:19.73,MDV,Male,MDV,2023-12-23,Fasuha Ahmed,2003,Female,800,NR
2:00.92,MEX,Portland OR,USA,2021-05-29,Mariela Luisa Real,1993,Female,800,NR
2:10.5,MGL,Ulan Ude,MGL,2009-07-05,Shinetsetseg Chuluunkhuu,1987,Female,800,NR
2:13.83,MHL,Pasco WA,USA,2008-05-23,Haley Nemra,1989,Female,800,NR
2:09.6,MKD,Skopje,YUG,1981-05-19,Elizabeta Bozinovska,1963,Female,800,NR
2:05.38,MLI,Saint-Denis,FRA,2006-07-08,Matata Sanogo,1982,Female,800,NR
1:59.56,MLT,Eugene OR,USA,2003-05-24,Tanya Blake,1971,Female,800,NR
2:10.34,MNE,Berane,MNE,2012-07-11,Sladjana Perunović,1984,Female,800,NR
2:31.5,MNT,Road Town,IVB,1992-07-05,Estelle Furlonge,,Female,800,NR
2:23.17,MON,Nicosia,CYP,1989-05-18,Marie-Cécile Rivetta,1969,Female,800,NR
1:55.19,MOZ,Zürich,SUI,1994-08-17,Maria Mutola,1972,Female,800,NR
2:03.62,MRI,Sarreguemines,FRA,1988-07-02,Sheila Seebaluck,1964,Female,800,NR
2:27.97,MTN,London,GBR,2012-08-08,Aicha Bilal Fall,1993,Female,800,NR
2:01.8,MYA,Yangon,MYA,2005-02-13,Myint Myint Aye,1988,Female,800,NR
1:59.15,NAM,Manchester,GBR,2002-07-29,Agnes Samaria,1972,Female,800,NR
2:07.1,NCA,Santiago de Cuba,CUB,1980-06-06,Xiomara Larios,1958,Female,800,NR
1:55.54,NED,Barcelona,ESP,1992-08-03,Ellen van Langen,1966,Female,800,NR
2:11.05,NEP,Islamabad,PAK,1989-10-23,Raj Kumari Pandey,,Female,800,NR
2:26.0,NFI,Middlegate,USA,1992-10-10,Naomi Gillett,,Female,800,NR
2:02.04,NGR,Abuja,NGR,2003-10-15,Grace Ebor,1977,Female,800,NR
2:12.8,NIG,Grasse,FRA,1980-11-07,Ramatoulaye Moumoni,,Female,800,NR
2:40.37,NIU,Apia,SAM,1983-08-09,Irene Laufoui,,Female,800,NR
2:29.70,NMI,Santa Rita,GUM,1999-03-07,Jennybree Tollestrup,,Female,800,NR
1:58.10,NOR,Bellinzona,SUI,2020-09-15,Hedda Hynne,1990,Female,800,NR
2:47.3,NRU,Aiwo,NRU,2007-05-15,Damaris Porte,,Female,800,NR
1:58.25,NZL,Atlanta GA,USA,1996-07-27,Toni Hodgkinson,1971,Female,800,NR
2:25.76,OMA,Muscat,OMA,2023-04-14,Hena Al-Qasimi,,Female,800,NR
2:08.04,PAK,Colombo,SRI,2006-08-26,Bushra Parveen,1982,Female,800,NR
2:01.63,PAN,Ponce,PUR,2012-05-12,Andrea Ferris,1987,Female,800,NR
2:06.38,PAR,Trujillo,ESP,2013-11-28,María Caballero,1987,Female,800,NR
2:05.57,PER,Valledupar,COL,2022-07-05,Anita Poma,2004,Female,800,NR
2:06.75,PHI,Portland OR,USA,2016-06-12,Jessica Barnard,1990,Female,800,NR
2:27.46,PLE,Bangkok,THA,2023-07-15,Haneen Yaqoub,2004,Female,800,NR
2:16.57,PLW,Tacoma WA,USA,2013-05-25,Christina Wicker,1996,Female,800,NR
2:03.53,PNG,Delhi,IND,2010-10-10,Salome Dell,1983,Female,800,NR
1:56.95,POL,Budapest,HUN,1980-08-11,Jolanta Januchta,1955,Female,800,NR
1:58.94,POR,Zürich,SUI,1997-08-13,Carla Sacramento,1971,Female,800,NR
1:58.0,PRK,Pyongyang,PRK,1964-09-05,Shin Keum Dan,1938,Female,800,NR
2:01.31,PUR,Walnut CA,USA,1984-07-25,Angelita Lind,1959,Female,800,NR
2:32.45,QAT,Singapore,SGP,2009-07-01,Nada Nabil Abdallah,,Female,800,NR
1:55.05,ROU,Bucureşti,ROU,1982-08-01,Doina Melinte,1956,Female,800,NR
1:54.25,RSA,Paris,FRA,2018-06-30,Caster Semenya,1991,Female,800,NR
1:54.81,RUS,Moskva,URS,1980-07-27,Olga Mineyeva,1952,Female,800,NR
2:05.19,RWA,Djibouti,DJI,2019-03-15,Beatha Nishimwe,1998,Female,800,NR
2:17.60,SAM,Christchurch,NZL,1984-01-04,Kim Peterson,1967,Female,800,NR
2:06.82,SEN,Naimette-Xhovémont,BEL,2017-07-19,Fatoumata Diop,1986,Female,800,NR
2:13.50,SEY,Victoria,CAN,2011-08-12,Natacha Bibi,,Female,800,NR
2:07.4,SGP,San Diego CA,USA,1976-05-31,Chee Swee Lee,,Female,800,NR
2:12.90,SKN,Vieux-Fort,LCA,2013-06-22,Rosalie Pringle,,Female,800,NR
2:07.53,SLE,Shippensburg PA,USA,2016-05-28,Agnes Mansaray,,Female,800,NR
1:55.19,SLO,Heusden,BEL,2002-07-20,Jolanda Batagelj,1976,Female,800,NR
2:11.9,SMR,Cesena,ITA,1996-09-15,Monica Randi,1967,Female,800,NR
2:19.94,SOL,Auckland,NZL,1994-02-24,Dorothy Daonanita,,Female,800,NR
2:22.1,SOM,Mogadishu,SOM,1979-09-06,Qaali Haagi Aden,,Female,800,NR
1:59.90,SRB,Stara Zagora,BUL,2015-06-20,Amela Ljajić,1993,Female,800,NR
2:00.66,SRI,Bangkok,THA,2023-07-16,Tharushi M. Dissanayaka Karunarathne,2004,Female,800,NR
2:11.87,SSD,Tokyo,JPN,2021-07-30,Rose Nathike Lokonyen,1995,Female,800,NR
2:09.38,STP,Alger,ALG,2000-07-13,Euridice Borges Semedo,1983,Female,800,NR
2:02.42,SUD,Rabat,MAR,2009-05-23,Mona Jabir Ahmed,1987,Female,800,NR
1:57.95,SUI,Saint-Denis,FRA,2015-07-04,Selina Rutz-Büchel,1991,Female,800,NR
1:56.68,SUR,Göteborg/U,SWE,1995-08-13,Letitia Vriesde,1964,Female,800,NR
1:58.37,SVK,Berlin,FRG,1987-08-21,Gabriela Sedlaková,1968,Female,800,NR
1:58.77,SWE,Lausanne,SUI,2017-07-06,Lovisa Lindh,1991,Female,800,NR
2:11.48,SWZ,Germiston,RSA,2002-06-09,Bongiwe Mndzebele,1984,Female,800,NR
2:10.3,SYR,Damascus,SYR,1987-06-25,Hala el Moughrabi,1959,Female,800,NR
1:59.58,TAN,Yokohama,JPN,2000-09-09,Lwiza John,1980,Female,800,NR
2:14.00,TGA,Canberra,AUS,1995-01-03,Vasa Tulahe,1973,Female,800,NR
2:03.46,THA,Jakarta,INA,1985-09-26,Sasithorn Chantanuhong,1966,Female,800,NR
2:01.8,TJK,Tashkent,URS,1982-05-30,Alla Libutina,1953,Female,800,NR
2:06.84,TKM,Donetsk,URS,1984-09-07,Svetlana Sots,,Female,800,NR
2:19.31,TKS,Pittsburgh PA,USA,2021-05-09,Rebecca Bernadin,,Female,800,NR
2:08.07,TLS,Bali,INA,1991-01-26,Jeseltina,,Female,800,NR
2:07.29,TOG,Tomblaine,FRA,2006-07-20,Sandrine Thiébaud-Kangni,1976,Female,800,NR
2:04.74,TPE,Fukuoka,JPN,1998-07-21,Li Ya-Huei,1980,Female,800,NR
2:01.81,TTO,Gold Coast,AUS,2018-04-12,Alena Brooks,1991,Female,800,NR
2:00.70,TUN,Namur,BEL,2002-07-26,Abir Nakhli,1981,Female,800,NR
2:00.23,TUR,Minsk,BLR,2012-06-12,Merve Aydın,1990,Female,800,NR
2:43.4,TUV,Suva,FIJ,2005-08-07,Lapua Tuau,,Female,800,NR
2:06.81,UAE,Sollentuna,SWE,2013-08-05,Betlehem Desalegn,1991,Female,800,NR
1:57.62,UGA,London,GBR,2023-07-23,Halimah Nakaayi,1994,Female,800,NR
1:53.43,UKR,Moskva,URS,1980-07-27,Nadezhda Olizarenko,1953,Female,800,NR
2:00.20,URU,Génève,SUI,2021-06-12,Déborah Rodríguez,1992,Female,800,NR
1:54.97,USA,Eugene OR,USA,2023-09-17,Athing Mu,2002,Female,800,NR
1:56.21,UZB,Leningrad,URS,1983-07-27,Zamira Zaytseva,1953,Female,800,NR
2:13.69,VAN,Pirae,PYF,1995-08-22,Mary Estelle Kapalu,1966,Female,800,NR
2:04.93,VEN,Cali,COL,2005-07-24,Yenny Mejías,1984,Female,800,NR
2:00.91,VIE,Guangzhou,CHN,2010-11-25,Truong Thanh Hang,1986,Female,800,NR
1:59.94,VIN,Memphis TN,USA,2023-08-04,Shafiqua Maloney,1999,Female,800,NR
2:36.28,YEM,Aleppo,SYR,2009-07-23,Sally Ahmad Hanif,,Female,800,NR
2:00.10,ZAM,Ndola,ZAM,2020-02-22,Felistus Mpande,1996,Female,800,NR
2:00.49,ZIM,Kuala Lumpur,MAS,1998-09-18,Julia Sakara,1969,Female,800,NR
